CLASS_KEY,LESSON_KEY,STUDENT_KEY,QUIZ_KEY,QuestionNumber,Question,Answer1,Answer2,Answer3,Answer4,Answer5,Answer6,CorrectAnswers,TimeAllottedtoAnswer(seconds),Player,Answer,Correct/Incorrect,Correct,Incorrect,Score
CLS022,AWS01L05,SD368,AWS01L05Q12,Q12,Giao th?c nào ???c s? d?ng ?? mã hóa các gói tin khi di chuy?n qua VPN?,TCP,UDP,IPSec,RSA,,,IPSec,30,thuydt50,IPSec,Correct,1,0,1622
CLS022,AWS01L05,SD369,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,soimmt,Elastic Network Interface,Correct,1,0,710
CLS022,AWS01L05,SD370,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,Hooinspq1,Elastic Network Interface,Correct,1,0,805
CLS022,AWS01L05,SD372,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,Khoinhnn10,Elastic Network Interface,Correct,1,0,910
CLS022,AWS01L05,SD371,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,Luoitnt4,Subnet,Incorrect,0,1,0
CLS022,AWS01L05,SD366,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,hoinsst,Elastic Network Interface,Correct,1,0,913
CLS022,AWS01L05,SD368,AWS01L05Q13,Q13,Th? nào sau ?ây ch?a Interface Endpoint?,Router,Elastic Network Interface,EC2,Subnet,,,Elastic Network Interface,30,thuydt50,Router,Incorrect,0,1,0
CLS022,AWS01L05,SD369,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,soimmt,NACL,Incorrect,0,1,0
CLS022,AWS01L05,SD370,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,Hooinspq1,Amazon VPC,Incorrect,0,1,0
CLS022,AWS01L05,SD372,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,Khoinhnn10,Amazon VPC,Incorrect,0,1,0
CLS022,AWS01L05,SD371,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,Luoitnt4,Security groups,Correct,1,0,926
CLS022,AWS01L05,SD366,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,hoinsst,NACL,Incorrect,0,1,0
CLS022,AWS01L05,SD368,AWS01L05Q14,Q14,D?ch v? ho?c tính n?ng AWS nào ki?m soát l?u l??ng IN/OUT cho EC2?,Security groups,NACL,AWS Direct Connect,Amazon VPC,,,Security groups,30,thuydt50,NACL,Incorrect,0,1,0
CLS022,AWS01L06,SD369,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,soimmt,Amazon S3,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Hoivtt,Amazon EBS,Correct,1,0,539
CLS022,AWS01L06,SD370,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Hooinspq1,Amazon S3,Incorrect,0,1,0
CLS022,AWS01L06,SD372,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Khoinhnn10,Amazon S3,Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Luoitnt4,Amazon EFS,Incorrect,0,1,0
CLS022,AWS01L06,SD365,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Troinsnk1,Amazon S3,Incorrect,0,1,0
CLS022,AWS01L06,SD373,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,Tuyendd,Amazon EBS,Correct,1,0,815
CLS022,AWS01L06,SD366,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,hoinsst,Amazon S3,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q1,Q1,Choose an AWS Block Storage,Amazon EFS,Amazon EBS,Amazon S3,Amazon EC2,,,Amazon EBS,20,tuyendd00,Amazon EBS,Correct,1,0,922
CLS022,AWS01L06,SD369,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,soimmt,Amazon FSx,Correct,1,0,1320
CLS022,AWS01L06,-1,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Hoivtt,Amazon EFS,Incorrect,0,1,0
CLS022,AWS01L06,SD370,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Hooinspq1,Amazon FSx,Correct,1,0,1504
CLS022,AWS01L06,SD372,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Khoinhnn10,Amazon FSx,Correct,1,0,1252
CLS022,AWS01L06,SD371,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Luoitnt4,Amazon EFS,Incorrect,0,1,0
CLS022,AWS01L06,SD365,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Troinsnk1,Amazon FSx,Correct,1,0,1018
CLS022,AWS01L06,SD373,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,Tuyendd,Amazon EFS,Incorrect,0,1,0
CLS022,AWS01L06,SD366,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,hoinsst,Amazon ELB,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q2,Q2,AWS Storage Service supports to run Multi-Availbility Zone for Windows Workloads?,Amazon FSx,Amazon EBS,Amazon EFS,Amazon ELB,,,Amazon FSx,20,tuyendd00,Amazon FSx,Correct,1,0,1822
CLS022,AWS01L06,SD369,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,soimmt,Private,Correct,1,0,1286
CLS022,AWS01L06,-1,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Hoivtt,Private,Correct,1,0,1334
CLS022,AWS01L06,SD370,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Hooinspq1,Private,Correct,1,0,1746
CLS022,AWS01L06,SD372,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Khoinhnn10,Public,Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Luoitnt4,Private,Correct,1,0,1824
CLS022,AWS01L06,SD365,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Troinsnk1,Private,Correct,1,0,1704
CLS022,AWS01L06,SD373,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,Tuyendd,Private,Correct,1,0,1748
CLS022,AWS01L06,SD366,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,hoinsst,Private,Correct,1,0,1468
CLS022,AWS01L06,-1,AWS01L06Q3,Q3,Default Amazon S3 Bucket Access Control?,Public,Private,,,,,Private,10,tuyendd00,Private,Correct,1,0,1284
CLS022,AWS01L06,SD369,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,soimmt,Amazon EFS,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Hoivtt,Storage Gateway,Incorrect,0,1,0
CLS022,AWS01L06,SD370,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Hooinspq1,AWS KMS,Correct,1,0,720
CLS022,AWS01L06,SD372,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Khoinhnn10,AWS KMS,Correct,1,0,954
CLS022,AWS01L06,SD371,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Luoitnt4,AWS KMS,Correct,1,0,924
CLS022,AWS01L06,SD365,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Troinsnk1,AWS KMS,Correct,1,0,588
CLS022,AWS01L06,SD373,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,Tuyendd,AWS KMS,Correct,1,0,869
CLS022,AWS01L06,SD366,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,hoinsst,Storage Gateway,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q4,Q4,AWS Service helps to encrypt data at rest for Amazon S3?,Security Group,AWS KMS,Amazon EFS,Storage Gateway,,,AWS KMS,20,tuyendd00,AWS KMS,Correct,1,0,789
CLS022,AWS01L06,SD369,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,soimmt,5TB,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Hoivtt,5TB,Incorrect,0,1,0
CLS022,AWS01L06,SD370,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Hooinspq1,,Incorrect,0,1,0
CLS022,AWS01L06,SD372,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Khoinhnn10,5TB,Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Luoitnt4,5TB,Incorrect,0,1,0
CLS022,AWS01L06,SD365,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Troinsnk1,,Incorrect,0,1,0
CLS022,AWS01L06,SD373,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,Tuyendd,Unlimited,Correct,1,0,1096
CLS022,AWS01L06,SD366,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,hoinsst,5TB,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q5,Q5,Maximum Bucket Size in Amazon S3 Bucket,100MB,5TB,Depends on AWS Region,Unlimited,,,Unlimited,10,tuyendd00,Unlimited,Correct,1,0,1210
CLS022,AWS01L06,SD369,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,soimmt,TRUE,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Hoivtt,FALSE,Correct,1,0,1234
CLS022,AWS01L06,SD370,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Hooinspq1,FALSE,Correct,1,0,1854
CLS022,AWS01L06,SD372,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Khoinhnn10,FALSE,Correct,1,0,1784
CLS022,AWS01L06,SD371,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Luoitnt4,FALSE,Correct,1,0,1860
CLS022,AWS01L06,SD365,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Troinsnk1,TRUE,Incorrect,0,1,0
CLS022,AWS01L06,SD373,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,Tuyendd,TRUE,Incorrect,0,1,0
CLS022,AWS01L06,SD366,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,hoinsst,FALSE,Correct,1,0,1370
CLS022,AWS01L06,-1,AWS01L06Q6,Q6,Amazon S3 will replicate data to another AWS Region automatically to prevent data loss?,TRUE,FALSE,,,,,FALSE,10,tuyendd00,,Incorrect,0,1,0
CLS022,AWS01L06,SD369,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,soimmt,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Hoivtt,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,SD370,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Hooinspq1,"File, Volume, Object",Incorrect,0,1,0
CLS022,AWS01L06,SD372,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Khoinhnn10,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Luoitnt4,"File, Volume, Object",Incorrect,0,1,0
CLS022,AWS01L06,SD365,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Troinsnk1,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,SD373,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,Tuyendd,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,SD366,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,hoinsst,"File, Object, Block",Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q7,Q7,AWS Storage Gateway Type Supports,"File, Tape, Volume","File, Object, Block","File, Volume, Object","Object, Block, Volume",,,"File, Tape, Volume",30,tuyendd00,,Incorrect,0,1,0
CLS022,AWS01L06,SD369,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,soimmt,"Amazon S3 Object Lock, Amazon S3 Versioning",Correct,1,0,603
CLS022,AWS01L06,-1,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Hoivtt,"Amazon S3 Transfer Accelarator, Amazon S3 Versioning",Incorrect,0,1,0
CLS022,AWS01L06,SD370,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Hooinspq1,"Amazon S3 Object Lock, Amazon S3 Versioning",Correct,1,0,794
CLS022,AWS01L06,SD372,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Khoinhnn10,"Amazon S3 Vault Lock, Amazon S3 Transfer Accelarator",Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Luoitnt4,Amazon S3 Versioning,Incorrect,0,1,287
CLS022,AWS01L06,SD365,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Troinsnk1,"Amazon S3 Object Lock, Amazon S3 Vault Lock",Incorrect,0,1,0
CLS022,AWS01L06,SD373,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,Tuyendd,"Amazon S3 Vault Lock, Amazon S3 Versioning",Incorrect,0,1,0
CLS022,AWS01L06,SD366,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,hoinsst,"Amazon S3 Transfer Accelarator, Amazon S3 Versioning",Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q8,Q8,Which of following techniques to prevent delete accident for Amazon S3?,Amazon S3 Object Lock,Amazon S3 Vault Lock,Amazon S3 Transfer Accelarator,Amazon S3 Versioning,,,"Amazon S3 Object Lock, Amazon S3 Versioning",20,tuyendd00,,Incorrect,0,1,0
CLS022,AWS01L06,SD369,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,soimmt,Storage,Incorrect,0,1,0
CLS022,AWS01L06,-1,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Hoivtt,Upload Data,Correct,1,0,1394
CLS022,AWS01L06,SD370,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Hooinspq1,Download Data,Incorrect,0,1,0
CLS022,AWS01L06,SD372,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Khoinhnn10,Storage,Incorrect,0,1,0
CLS022,AWS01L06,SD371,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Luoitnt4,Upload Data,Correct,1,0,1788
CLS022,AWS01L06,SD365,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Troinsnk1,Upload Data,Correct,1,0,1404
CLS022,AWS01L06,SD373,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,Tuyendd,Upload Data,Correct,1,0,1534
CLS022,AWS01L06,SD366,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,hoinsst,Upload Data,Correct,1,0,1502
CLS022,AWS01L06,-1,AWS01L06Q9,Q9,Amazon S3 has cost free for?,Download Data,Upload Data,Request,Storage,,,Upload Data,20,tuyendd00,,Incorrect,0,1,0
CLS022,AWS01L06,SD369,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,soimmt,Lifecycle management,Correct,1,0,1662
CLS022,AWS01L06,-1,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,Hoivtt,Lifecycle management,Correct,1,0,1078
CLS022,AWS01L06,SD370,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,Hooinspq1,Lifecycle management,Correct,1,0,1654
CLS022,AWS01L06,SD372,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,Khoinhnn10,Lifecycle management,Correct,1,0,1594
CLS022,AWS01L06,SD371,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,Luoitnt4,Replication,Incorrect,0,1,0
CLS022,AWS01L06,SD365,AWS01L06Q10,Q10,Which is Amazon S3 feature allows to transfer data between Amazon Storage Classes automatically,Amazon S3 Versioning,Lifecycle management,Replication,Amazon S3 Transfer Acceleration,,,Lifecycle management,20,Troinsnk1,Lifecycle management,Correct,1,0,1638
